,title,company,rating,search_city,location,salary,age,summary
831,BCLP Cubed Senior Associate - DSAR Projects,Bryan Cave Leighton Paisner LLP,,Manchester,Manchester,,30+ days ago,You will be responsible for leading the client service delivery team managing the DSAR review and will need to be confident and versatile in handling the DSAR…
832,Principal Info Security Analyst - Cybersecurity Engineer,BNY Mellon,3.5,Manchester,Manchester,,30+ days ago,"The Splunk platform performs the functions of ingest, ETL, searching, correlation, monitoring, analysis (manual and Machine Learning / Artificial Intelligence),…"
833,Global IT Operations Lead,AstraZeneca,4.1,Manchester,Macclesfield SK10,,30+ days ago,"Accountable for definition and delivery of the future IT Operations organisational model (including adoption of LEAN ways of working, Machine Learning and AI)."
834,Computer Vision Researcher - Manchester,Cubiq Recruitment,,Manchester,Manchester M3,,30+ days ago,You will be keen to push the boundaries of Computer Vision / Machine Learning technology alongside other experts focusing on 3D imaging.
835,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
836,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Have an interest in areas such as AI and Machine Learning?Senior Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
837,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
838,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"With a primary focus on Java, your experience will cover different technologies within an agile environment.Different thinking for a Different world."
839,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
840,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
841,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Enjoy perks such as 1-day per week solely for self-development/learning, Bonus, Pension (up to 16%), Great discounts on products, Health Plan, Early Finish…"
842,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
843,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"To achieve this, we work closely with our Data Scientists and Data Analysts to productionise data products and machine learning algorithms."
844,Senior Developer in Test,GRI UK,,Manchester,,,1 day ago,"Making use of machine learning services to allow verification of working compliance documentation._Competitive salary dependent on skills/experience, superb…"
845,Software Engineer,Northrop Grumman UK,4.0,Manchester,,,30+ days ago,"Working with and alongside our customers, we use modern software engineering methods (Scaled Agile Development, DevSecOps, Site Reliability Engineering, micro…"
846,Senior Developer,Opus Recruitment Solutions,4.6,Manchester,Manchester,£400 - £500 a day,6 days ago,I am working with a Manchester based client looking for a Senior Ruby developer to join the team - this is a 6 month contract working on a machine learning…
847,Senior Business Analyst,Robert Walters,3.6,Manchester,Manchester,,30+ days ago,"As Senior Business Analyst you will have a broad and challenging remit, from helping new clients to understand what we can offer to facilitating client…"
848,Lead Customer Insight Analyst,Aspire Data Recruitment,,Manchester,Manchester,"£48,000 a year",30+ days ago,"Very strong knowledge of a range of statistical techniques and concepts e.g. logistic regression, clustering, decision trees, machine learning, uplift modelling…"
849,"Software Engineering Manager (Java, AWS)",Booking.com,3.8,Manchester,Manchester,,30+ days ago,"Frictionless customer experience driven by data, machine learning and AI.Cross functional agile teams who own their products and operate in a DevOps…"
850,Principal Software Engineer,Booking.com,3.8,Manchester,Manchester,,30+ days ago,"Frictionless customer experience driven by data, machine learning and AI.Cross functional agile teams who own their products and operate in a DevOps…"
851,Senior Statistical Modelling Analyst,Aspire Data Recruitment,,Manchester,Manchester,"£35,000 - £45,000 a year",30+ days ago,Experience of statistical analysis and model building in a commercial environment (logistic regression / machine learning / clustering / simulation / customer…
852,Senior Agile Business Analyst,Robert Walters,3.6,Manchester,Manchester,,30+ days ago,"As Senior Business Analyst you will have a broad and challenging remit, from helping new clients to understand what we can offer to facilitating client…"
853,Senior Data Scientist (Python),Datatech Analytics,,Manchester,Greater Manchester,,30+ days ago,"Possess deep knowledge of machine learning, statistics and/or optimization.This is an exciting time to join an insurance giant to leverage their new cloud…"
854,Business Intelligence Solution Architect,Freshfields Bruckhaus Deringer LLP,4.1,Manchester,Manchester,,30+ days ago,Developing the IT strategy to complement the firm’s business plans.Defining the roadmap to deliver the strategy.Desirable Technical Skills – All Domains.
855,"Senior Java Developer - £55,000-£65,000 - AI, Machine Learni...",Circle Recruitment,,Manchester,,"£55,000 - £65,000 a year",5 days ago,"Enjoy perks such as 1-day per week solely for self-development/learning, Bonus, Pension (up to 16%), Great discounts on products, Health Plan, Early Finish…"
856,Data Scientist,Travel Counsellors Ltd,,Manchester,,,Just posted,"Youll have the opportunity to work on greenfield projects, taking the lead on data science, Al and machine learning, whilst being a data evangelist within the…"
857,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Strong background in mathematics/statistics/finance, e.g. Probability Theory, Statistical Inference, Time Series Theory, Derivative Pricing Theory, Markov Chain…"
858,Data Scientist,Age Check Certification Scheme,,Manchester,,"£22,000 - £25,000 a year",14 days ago,"You will be familiar with machine learning, data mining and use of big data tools for developing decision making and decision supporting engines."
859,Principal Data Engineering Developer,Auto Trader UK,4.4,Manchester,,"£50,000 - £70,000 a year",30+ days ago,"Data Engineering is at the cutting edge of applying data technologies to solve problems, so it is essential to be comfortable learning new tech and tools."
860,PE Software Digital Platform Graduate,Jaguar Land Rover,3.8,Manchester,,"£29,000 a year",30+ days ago,"Focusing on vehicle connection, offboard digital platform, big data, machine learning, artificial intelligence, Internet of things (IOT), and customer facing in…"
861,"Java Developer - £50,000 - AI, Machine Learning, R&D",Circle Recruitment,,Manchester,,"£40,000 - £50,000 a year",12 days ago,"Have an interest in areas such as AI and Machine Learning?Java Developer - Java 8-11, Cloud, TDD, Pair Programming, AI, Machine Learning."
862,Quantitative Trader,Alpha Zone Limited,,Manchester,,"£20,000 - £24,000 a year",12 days ago,"Knowledge of Machine Learning/Data Science is beneficial.Alpha Zone Ltd is a hedge fund that invests in commodities, bonds, currencies and various derivatives."
863,Senior Platform Engineer,Cloud Technology Solutions,,Manchester,Manchester,,6 days ago,"Pool table, arcade machine, ping pong and PS4.Work within a collaborative team to accelerate your learning.Work with customers to translate requirements into…"
864,Senior Data Scientist - Netacea,Intechnica,,Manchester,Manchester,,30+ days ago,"Familiarity with using machine learning to solve real-world problems.Experience with modern machine learning frameworks such as sklearn, Keras and Tensorflow."
865,Frontend Engineer,Venturi,5.0,Manchester,Wilmslow,"£60,000 - £100,000 a year",30+ days ago,The Front end Engineer ( JavaScript / Angular / ReactJS) will be working on various bespoke web applications and contributing to projects including AI and…
866,Senior .NET Developer,Digital Gurus,,Manchester,Manchester,"£45,000 - £65,000 a year",30+ days ago,"NET Core, Azure Devops, Machine Learning and Angular/React.They are currently doing some very exciting things around Machine Learning with Azure and developing…"
867,Senior Software Engineer,Zuto,3.2,Manchester,Manchester,,30+ days ago,"Experience developing machine learning systems.Our team work productively and imaginatively when they are free from rigid hierarchy and structures, focused on…"
868,"Performance Test Analyst – LoadRunner, JMeter, Visual Studio...",Applause IT Ltd,,Manchester,Warrington,"£38,000 - £45,000 a year",30+ days ago,"Fast-growing global software house in Warrington is seeking a Performance Test Analyst to design and execute performance tests on their state-of-the-art AI,…"
